date,open,high,low,close,volume,a_value,b_value,a_volume,b_volume,all_volume
2018-02-14,7.69,7.99,7.68,7.96,3892826,15993334134.76,--,2009212831,0,2818329809
2018-02-22,7.96,8.17,7.96,8.02,4252263,16113886904.62,--,2009212831,0,2818329809
2018-02-23,8.02,8.08,7.84,7.87,4284867,15812504979.97,--,2009212831,0,2818329809
2018-02-26,7.9,7.97,7.85,7.91,5901961,15892873493.21,--,2009212831,0,2818329809
2018-02-27,7.88,7.88,7.57,7.78,12181322,15541713094.44,--,1997649498,0,2818329809
2018-02-28,7.6,7.63,7.46,7.56,15116952,19951582573.44,--,2639098224,0,2818329809
2018-03-01,7.54,7.58,7.49,7.52,11334878,19846018644.48,--,2639098224,0,2818329809
2018-03-02,7.52,7.63,7.46,7.61,13275752,20083537484.64,--,2639098224,0,2818329809
2018-03-05,7.6,7.62,7.51,7.55,10038664,19925191591.2,--,2639098224,0,2818329809
2018-03-06,7.56,7.65,7.51,7.57,6791025,19977973555.68,--,2639098224,0,2818329809
2018-03-07,7.56,7.56,7.47,7.5,5237400,19793236680.0,--,2639098224,0,2818329809
2018-03-08,7.49,7.51,7.45,7.47,5981200,19714063733.28,--,2639098224,0,2818329809
2018-03-09,7.47,7.48,7.38,7.45,9290300,19661281768.8,--,2639098224,0,2818329809
2018-03-12,7.46,7.5,7.43,7.5,8817796,19793236680.0,--,2639098224,0,2818329809
2018-03-13,7.5,7.52,7.38,7.4,16065098,19529326857.6,--,2639098224,0,2818329809
2018-03-14,7.4,7.42,7.32,7.38,13715564,19476544893.12,--,2639098224,0,2818329809
2018-03-15,7.38,7.38,7.23,7.27,7859726,19186244088.48,--,2639098224,0,2818329809
2018-03-16,7.24,7.33,7.2,7.29,16140246,19239026052.96,--,2639098224,0,2818329809
2018-03-19,7.28,7.29,7.06,7.11,13328252,18040066758.18,--,2537280838,0,2818329809
2018-03-20,7.08,7.11,7.0,7.05,15091400,17887829907.9,--,2537280838,0,2818329809
2018-03-21,7.05,7.14,7.02,7.07,19655643,18084189824.4,--,2557876920,0,2818329809
2018-03-22,7.08,7.14,6.99,7.05,12016100,18033032286.0,--,2557876920,0,2818329809
2018-03-23,7.0,7.08,6.86,7.05,18620682,18033032286.0,--,2557876920,0,2818329809
2018-03-26,7.04,7.04,6.89,7.02,17717253,17956295978.4,--,2557876920,0,2818329809
2018-03-27,7.01,7.05,6.98,7.01,12617566,17930717209.2,--,2557876920,0,2818329809
2018-03-28,7.01,7.01,6.85,6.87,15676786,17572614440.4,--,2557876920,0,2818329809
2018-03-29,6.86,6.9,6.73,6.84,12089957,17495878132.8,--,2557876920,0,2818329809
2018-03-30,6.84,6.87,6.78,6.84,6966392,17495878132.8,--,2557876920,0,2818329809
2018-04-02,6.83,6.92,6.8,6.85,9738448,17521456902.0,--,2557876920,0,2818329809
2018-04-03,6.83,6.83,6.68,6.69,8936474,17112196594.8,--,2557876920,0,2818329809
2018-04-04,6.69,6.74,6.67,6.71,10185511,17163354133.2,--,2557876920,0,2818329809
2018-04-09,6.71,6.73,6.6,6.64,6382105,16984302748.8,--,2557876920,0,2818329809
2018-04-10,6.64,6.69,6.56,6.58,12482608,16830830133.6,--,2557876920,0,2818329809
2018-04-11,6.59,6.63,6.5,6.53,15559941,16702936287.6,--,2557876920,0,2818329809
2018-04-12,6.52,6.52,6.36,6.37,13032170,16293675980.4,--,2557876920,0,2818329809
2018-04-13,6.35,6.39,6.27,6.3,14425700,16114624596.0,--,2557876920,0,2818329809
2018-04-16,6.29,6.29,6.01,6.01,13396700,15372840289.2,--,2557876920,0,2818329809
2018-04-17,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-18,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-19,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-20,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-23,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-24,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-25,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-26,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-04-27,6.01,6.01,6.01,6.01,--,15372840289.2,--,2557876920,0,2818329809
2018-05-02,5.8,6.19,5.72,5.78,16494386,14784528597.6,--,2557876920,0,2818329809
2018-05-03,5.8,5.88,5.67,5.71,21703092,14605477213.2,--,2557876920,0,2818329809
2018-05-04,5.71,5.72,5.56,5.62,20381062,14375268290.4,--,2557876920,0,2818329809
2018-05-07,5.63,5.71,5.58,5.68,25253074,14528740905.6,--,2557876920,0,2818329809
2018-05-08,5.71,5.83,5.7,5.78,21818417,14784528597.6,--,2557876920,0,2818329809
2018-05-09,5.81,5.84,5.74,5.74,17215945,14682213520.8,--,2557876920,0,2818329809
2018-05-10,5.77,5.78,5.68,5.74,11727133,14682213520.8,--,2557876920,0,2818329809
2018-05-11,5.75,5.75,5.65,5.66,18302532,14477583367.2,--,2557876920,0,2818329809
2018-05-14,5.66,5.7,5.57,5.6,15919786,14324110752.0,--,2557876920,0,2818329809
2018-05-15,5.6,5.82,5.6,5.78,23736909,14784528597.6,--,2557876920,0,2818329809
2018-05-16,5.78,5.95,5.71,5.91,27030029,15117052597.2,--,2557876920,0,2818329809
2018-05-17,5.9,5.98,5.85,5.93,14305589,15168210135.6,--,2557876920,0,2818329809
2018-05-18,5.99,6.51,5.97,6.31,37834199,16140203365.2,--,2557876920,0,2818329809
2018-05-21,6.35,6.41,6.21,6.28,19360324,16063467057.6,--,2557876920,0,2818329809
2018-05-22,6.29,6.29,6.15,6.17,16303304,15782100596.4,--,2557876920,0,2818329809
2018-05-23,6.11,6.14,5.98,6.07,15792870,15526312904.4,--,2557876920,0,2818329809
2018-05-24,6.04,6.06,5.98,6.02,16605400,15398419058.4,--,2557876920,0,2818329809
2018-05-25,6.04,6.09,5.93,5.96,8658347,15244946443.2,--,2557876920,0,2818329809
2018-05-28,5.95,5.95,5.57,5.67,33211473,14503162136.4,--,2557876920,0,2818329809
2018-05-29,5.63,5.79,5.6,5.74,23345233,14682213520.8,--,2557876920,0,2818329809
2018-05-30,5.67,5.69,5.57,5.64,16736024,14426425828.8,--,2557876920,0,2818329809
2018-05-31,5.65,5.7,5.5,5.58,22945924,14272953213.6,--,2557876920,0,2818329809
2018-06-01,5.55,5.61,5.05,5.61,30075458,14349689521.2,--,2557876920,0,2818329809
2018-06-04,5.58,5.66,5.05,5.57,36361657,14247374444.4,--,2557876920,0,2818329809
2018-06-05,5.26,5.5,5.01,5.01,80766330,12814963369.2,--,2557876920,0,2818329809
2018-06-06,5.01,5.01,5.01,5.01,--,12814963369.2,--,2557876920,0,2818329809
2018-06-07,4.96,4.96,4.96,4.96,--,12687069523.2,--,2557876920,0,2818329809
2018-06-08,4.96,4.96,4.96,4.96,--,12687069523.2,--,2557876920,0,2818329809
